,Dataset,Time,Detector/Descriptor
0,MAP Dataset,321.8071809160001,BRISK
1,MAP Dataset,141.55630555400012,BRISK+FREAK
2,MAP Dataset,151.7742282270001,GFTT+SIFT
3,MAP Dataset,29.136064326999985,MSER+SIFT
4,MAP Dataset,380.3217755249998,ORB
5,MAP Dataset,27.20162824099998,RootSIFT
6,MAP Dataset,367.45842056700076,SIFT
7,MAP Dataset,27.614020876999803,STAR+BRIEF
8,MAP Dataset,817.8206834090006,SURF
