,Dataset,Number of Keypoints,Detector/Descriptor
0,Small Village Dataset,51.71666666666667,SUPERPOINT
1,Small Village Dataset,73.05833333333334,SUPERPOINT
2,Small Village Dataset,79.8,SUPERPOINT
3,Small Village Dataset,73.04166666666667,SUPERPOINT
4,Small Village Dataset,73.81666666666666,SUPERPOINT
5,Small Village Dataset,52.641666666666666,SUPERPOINT
6,Small Village Dataset,41.333333333333336,SUPERPOINT
7,Small Village Dataset,52.05,SUPERPOINT
8,Small Village Dataset,63.775,SUPERPOINT
9,Small Village Dataset,81.425,SUPERPOINT
10,Small Village Dataset,83.65833333333333,SUPERPOINT
11,Small Village Dataset,76.7,SUPERPOINT
12,Small Village Dataset,64.59166666666667,SUPERPOINT
13,Small Village Dataset,32.891666666666666,SUPERPOINT
14,Small Village Dataset,13.925,SUPERPOINT
15,Small Village Dataset,30.933333333333334,SUPERPOINT
16,Small Village Dataset,42.725,SUPERPOINT
17,Small Village Dataset,66.26666666666667,SUPERPOINT
18,Small Village Dataset,69.14166666666667,SUPERPOINT
19,Small Village Dataset,79.58333333333333,SUPERPOINT
20,Small Village Dataset,56.13333333333333,SUPERPOINT
21,Small Village Dataset,44.325,SUPERPOINT
22,Small Village Dataset,33.0,SUPERPOINT
23,Small Village Dataset,33.041666666666664,SUPERPOINT
24,Small Village Dataset,53.95,SUPERPOINT
25,Small Village Dataset,56.34166666666667,SUPERPOINT
26,Small Village Dataset,62.61666666666667,SUPERPOINT
27,Small Village Dataset,51.608333333333334,SUPERPOINT
28,Small Village Dataset,30.066666666666666,SUPERPOINT
29,Small Village Dataset,28.591666666666665,SUPERPOINT
30,Small Village Dataset,30.75,SUPERPOINT
31,Small Village Dataset,44.891666666666666,SUPERPOINT
32,Small Village Dataset,56.59166666666667,SUPERPOINT
33,Small Village Dataset,59.55833333333333,SUPERPOINT
34,Small Village Dataset,52.88333333333333,SUPERPOINT
35,Small Village Dataset,37.86666666666667,SUPERPOINT
36,Small Village Dataset,26.875,SUPERPOINT
37,Small Village Dataset,24.858333333333334,SUPERPOINT
38,Small Village Dataset,20.341666666666665,SUPERPOINT
39,Small Village Dataset,18.85,SUPERPOINT
40,Small Village Dataset,29.391666666666666,SUPERPOINT
41,Small Village Dataset,34.88333333333333,SUPERPOINT
42,Small Village Dataset,40.641666666666666,SUPERPOINT
