,Dataset,Number of Keypoints,Detector/Descriptor
0,MAP Dataset,449.6333333333333,BRISK
1,MAP Dataset,463.975,BRISK
2,MAP Dataset,477.94166666666666,BRISK
3,MAP Dataset,502.775,BRISK
4,MAP Dataset,501.3333333333333,BRISK
5,MAP Dataset,497.76666666666665,BRISK
6,MAP Dataset,422.9,BRISK
7,MAP Dataset,410.2416666666667,BRISK
8,MAP Dataset,374.18333333333334,BRISK
9,MAP Dataset,351.05,BRISK
10,MAP Dataset,342.9583333333333,BRISK
11,MAP Dataset,319.80833333333334,BRISK
12,MAP Dataset,329.15833333333336,BRISK
13,MAP Dataset,311.25,BRISK
14,MAP Dataset,297.89166666666665,BRISK
15,MAP Dataset,284.39166666666665,BRISK
16,MAP Dataset,264.1,BRISK
17,MAP Dataset,241.55,BRISK
18,MAP Dataset,240.19166666666666,BRISK
19,MAP Dataset,222.675,BRISK
20,MAP Dataset,230.06666666666666,BRISK
21,MAP Dataset,229.31666666666666,BRISK
22,MAP Dataset,236.94166666666666,BRISK
23,MAP Dataset,217.51666666666668,BRISK
24,MAP Dataset,240.78333333333333,BRISK
25,MAP Dataset,251.04166666666666,BRISK
26,MAP Dataset,251.54166666666666,BRISK
27,MAP Dataset,215.01666666666668,BRISK
28,MAP Dataset,215.58333333333334,BRISK
29,MAP Dataset,231.175,BRISK
30,MAP Dataset,216.5,BRISK
31,MAP Dataset,220.16666666666666,BRISK
32,MAP Dataset,251.93333333333334,BRISK
33,MAP Dataset,257.975,BRISK
34,MAP Dataset,280.2083333333333,BRISK
35,MAP Dataset,303.65,BRISK
36,MAP Dataset,311.0833333333333,BRISK
37,MAP Dataset,321.48333333333335,BRISK
38,MAP Dataset,342.9916666666667,BRISK
39,MAP Dataset,325.6,BRISK
40,MAP Dataset,384.30833333333334,BRISK
41,MAP Dataset,408.59166666666664,BRISK
42,MAP Dataset,369.94166666666666,BRISK
43,MAP Dataset,350.6166666666667,BRISK
44,MAP Dataset,330.96666666666664,BRISK
45,MAP Dataset,311.51666666666665,BRISK
46,MAP Dataset,301.3833333333333,BRISK
47,MAP Dataset,295.0083333333333,BRISK
48,MAP Dataset,297.93333333333334,BRISK
49,MAP Dataset,279.5,BRISK
50,MAP Dataset,270.2,BRISK
51,MAP Dataset,315.6166666666667,BRISK
52,MAP Dataset,288.93333333333334,BRISK
53,MAP Dataset,285.85,BRISK
54,MAP Dataset,235.2,BRISK
55,MAP Dataset,266.275,BRISK
56,MAP Dataset,275.7083333333333,BRISK
57,MAP Dataset,299.01666666666665,BRISK
58,MAP Dataset,344.90833333333336,BRISK
59,MAP Dataset,307.2083333333333,BRISK
60,MAP Dataset,290.06666666666666,BRISK
61,MAP Dataset,453.76666666666665,BRISK
62,MAP Dataset,407.8333333333333,BRISK
63,MAP Dataset,393.28333333333336,BRISK
64,MAP Dataset,344.8333333333333,BRISK
65,MAP Dataset,369.55,BRISK
66,MAP Dataset,337.2,BRISK
67,MAP Dataset,315.55833333333334,BRISK
68,MAP Dataset,294.90833333333336,BRISK
