,Dataset,Number of Keypoints,Detector/Descriptor
121,Small Village Dataset,246.05,DAISY+SIFT
122,Small Village Dataset,221.9,DAISY+SIFT
123,Small Village Dataset,219.63333333333333,DAISY+SIFT
124,Small Village Dataset,249.03333333333333,DAISY+SIFT
125,Small Village Dataset,367.45,DAISY+SIFT
126,Small Village Dataset,367.5,DAISY+SIFT
127,Small Village Dataset,324.03333333333336,DAISY+SIFT
128,Small Village Dataset,248.03333333333333,DAISY+SIFT
129,Small Village Dataset,222.66666666666666,DAISY+SIFT
130,Small Village Dataset,246.25833333333333,DAISY+SIFT
131,Small Village Dataset,264.15833333333336,DAISY+SIFT
132,Small Village Dataset,296.475,DAISY+SIFT
133,Small Village Dataset,369.84166666666664,DAISY+SIFT
134,Small Village Dataset,463.01666666666665,DAISY+SIFT
135,Small Village Dataset,388.64166666666665,DAISY+SIFT
136,Small Village Dataset,310.65,DAISY+SIFT
137,Small Village Dataset,266.2,DAISY+SIFT
138,Small Village Dataset,246.99166666666667,DAISY+SIFT
139,Small Village Dataset,228.33333333333334,DAISY+SIFT
140,Small Village Dataset,289.3333333333333,DAISY+SIFT
141,Small Village Dataset,334.9583333333333,DAISY+SIFT
142,Small Village Dataset,340.59166666666664,DAISY+SIFT
143,Small Village Dataset,283.34166666666664,DAISY+SIFT
144,Small Village Dataset,219.06666666666666,DAISY+SIFT
145,Small Village Dataset,228.66666666666666,DAISY+SIFT
146,Small Village Dataset,245.29166666666666,DAISY+SIFT
147,Small Village Dataset,295.0083333333333,DAISY+SIFT
148,Small Village Dataset,397.2083333333333,DAISY+SIFT
149,Small Village Dataset,510.0083333333333,DAISY+SIFT
150,Small Village Dataset,339.8333333333333,DAISY+SIFT
151,Small Village Dataset,293.5083333333333,DAISY+SIFT
152,Small Village Dataset,259.0833333333333,DAISY+SIFT
153,Small Village Dataset,228.88333333333333,DAISY+SIFT
154,Small Village Dataset,230.78333333333333,DAISY+SIFT
155,Small Village Dataset,256.9583333333333,DAISY+SIFT
