,Dataset,Number of Keypoints,Detector/Descriptor
0,MAP Dataset,869.8166666666667,BRISK
1,MAP Dataset,878.35,BRISK
2,MAP Dataset,997.9333333333333,BRISK
3,MAP Dataset,1019.5333333333333,BRISK
4,MAP Dataset,1106.5333333333333,BRISK
5,MAP Dataset,1213.0,BRISK
6,MAP Dataset,1239.8166666666666,BRISK
7,MAP Dataset,1279.4,BRISK
8,MAP Dataset,1391.8166666666666,BRISK
9,MAP Dataset,1308.5333333333333,BRISK
10,MAP Dataset,1597.35,BRISK
11,MAP Dataset,1631.6333333333334,BRISK
12,MAP Dataset,1463.9666666666667,BRISK
13,MAP Dataset,1385.25,BRISK
14,MAP Dataset,1306.1166666666666,BRISK
15,MAP Dataset,1221.3166666666666,BRISK
16,MAP Dataset,1193.2,BRISK
17,MAP Dataset,1181.4166666666667,BRISK
18,MAP Dataset,1215.45,BRISK
19,MAP Dataset,1152.7166666666667,BRISK
20,MAP Dataset,1113.4666666666667,BRISK
21,MAP Dataset,1315.1,BRISK
22,MAP Dataset,1194.9833333333333,BRISK
23,MAP Dataset,1191.1166666666666,BRISK
24,MAP Dataset,947.4666666666667,BRISK
25,MAP Dataset,1064.6666666666667,BRISK
26,MAP Dataset,1083.1833333333334,BRISK
27,MAP Dataset,1168.9,BRISK
28,MAP Dataset,1358.3,BRISK
29,MAP Dataset,1217.7,BRISK
30,MAP Dataset,1154.2,BRISK
31,MAP Dataset,937.2666666666667,BRISK
32,MAP Dataset,867.25,BRISK
33,MAP Dataset,861.0333333333333,BRISK
34,MAP Dataset,1024.85,BRISK
35,MAP Dataset,1019.85,BRISK
36,MAP Dataset,974.0333333333333,BRISK
37,MAP Dataset,868.6833333333333,BRISK
38,MAP Dataset,940.2333333333333,BRISK
39,MAP Dataset,911.15,BRISK
40,MAP Dataset,907.2833333333333,BRISK
41,MAP Dataset,881.8333333333334,BRISK
42,MAP Dataset,953.1666666666666,BRISK
43,MAP Dataset,951.7833333333333,BRISK
44,MAP Dataset,1055.15,BRISK
45,MAP Dataset,1138.5666666666666,BRISK
46,MAP Dataset,1184.35,BRISK
47,MAP Dataset,1232.4,BRISK
48,MAP Dataset,1320.35,BRISK
49,MAP Dataset,1289.7333333333333,BRISK
50,MAP Dataset,1393.6166666666666,BRISK
51,MAP Dataset,1410.6166666666666,BRISK
52,MAP Dataset,1513.5166666666667,BRISK
53,MAP Dataset,1668.3666666666666,BRISK
54,MAP Dataset,1701.7333333333333,BRISK
55,MAP Dataset,2013.4,BRISK
56,MAP Dataset,1934.75,BRISK
57,MAP Dataset,1925.0333333333333,BRISK
58,MAP Dataset,1842.1,BRISK
59,MAP Dataset,1813.5333333333333,BRISK
60,MAP Dataset,835.4833333333333,BRISK+FREAK
61,MAP Dataset,847.0166666666667,BRISK+FREAK
62,MAP Dataset,960.5833333333334,BRISK+FREAK
63,MAP Dataset,980.4833333333333,BRISK+FREAK
64,MAP Dataset,1060.15,BRISK+FREAK
65,MAP Dataset,1166.7166666666667,BRISK+FREAK
66,MAP Dataset,1190.9833333333333,BRISK+FREAK
67,MAP Dataset,1223.9666666666667,BRISK+FREAK
68,MAP Dataset,1335.8666666666666,BRISK+FREAK
69,MAP Dataset,1258.5333333333333,BRISK+FREAK
70,MAP Dataset,1535.45,BRISK+FREAK
71,MAP Dataset,1577.6333333333334,BRISK+FREAK
72,MAP Dataset,1414.6166666666666,BRISK+FREAK
73,MAP Dataset,1334.7833333333333,BRISK+FREAK
74,MAP Dataset,1258.9166666666667,BRISK+FREAK
75,MAP Dataset,1178.2833333333333,BRISK+FREAK
76,MAP Dataset,1154.1833333333334,BRISK+FREAK
77,MAP Dataset,1138.1333333333334,BRISK+FREAK
78,MAP Dataset,1172.7,BRISK+FREAK
79,MAP Dataset,1110.4333333333334,BRISK+FREAK
80,MAP Dataset,1071.85,BRISK+FREAK
81,MAP Dataset,1266.05,BRISK+FREAK
82,MAP Dataset,1152.1166666666666,BRISK+FREAK
83,MAP Dataset,1148.0166666666667,BRISK+FREAK
84,MAP Dataset,918.2333333333333,BRISK+FREAK
85,MAP Dataset,1029.5166666666667,BRISK+FREAK
86,MAP Dataset,1042.6833333333334,BRISK+FREAK
87,MAP Dataset,1129.0166666666667,BRISK+FREAK
88,MAP Dataset,1306.7,BRISK+FREAK
89,MAP Dataset,1175.35,BRISK+FREAK
90,MAP Dataset,1109.4333333333334,BRISK+FREAK
91,MAP Dataset,903.4,BRISK+FREAK
92,MAP Dataset,839.3166666666667,BRISK+FREAK
93,MAP Dataset,828.25,BRISK+FREAK
94,MAP Dataset,991.7833333333333,BRISK+FREAK
95,MAP Dataset,985.7833333333333,BRISK+FREAK
96,MAP Dataset,937.0333333333333,BRISK+FREAK
97,MAP Dataset,840.65,BRISK+FREAK
98,MAP Dataset,907.0333333333333,BRISK+FREAK
99,MAP Dataset,876.9833333333333,BRISK+FREAK
