,Dataset,Number of Keypoints,Detector/Descriptor
0,Small Village Dataset,324.68333333333334,AGAST+SIFT
1,Small Village Dataset,303.7,AGAST+SIFT
2,Small Village Dataset,298.94166666666666,AGAST+SIFT
3,Small Village Dataset,267.85,AGAST+SIFT
4,Small Village Dataset,284.0416666666667,AGAST+SIFT
5,Small Village Dataset,355.975,AGAST+SIFT
6,Small Village Dataset,453.775,AGAST+SIFT
7,Small Village Dataset,394.3666666666667,AGAST+SIFT
8,Small Village Dataset,293.225,AGAST+SIFT
9,Small Village Dataset,267.25,AGAST+SIFT
10,Small Village Dataset,274.09166666666664,AGAST+SIFT
11,Small Village Dataset,287.8,AGAST+SIFT
12,Small Village Dataset,338.525,AGAST+SIFT
13,Small Village Dataset,586.1083333333333,AGAST+SIFT
14,Small Village Dataset,856.0833333333334,AGAST+SIFT
15,Small Village Dataset,532.1666666666666,AGAST+SIFT
16,Small Village Dataset,399.375,AGAST+SIFT
17,Small Village Dataset,313.34166666666664,AGAST+SIFT
18,Small Village Dataset,334.46666666666664,AGAST+SIFT
19,Small Village Dataset,276.81666666666666,AGAST+SIFT
20,Small Village Dataset,378.2,AGAST+SIFT
21,Small Village Dataset,457.8666666666667,AGAST+SIFT
22,Small Village Dataset,581.25,AGAST+SIFT
23,Small Village Dataset,428.45,AGAST+SIFT
24,Small Village Dataset,306.675,AGAST+SIFT
25,Small Village Dataset,277.575,AGAST+SIFT
26,Small Village Dataset,334.30833333333334,AGAST+SIFT
27,Small Village Dataset,377.5,AGAST+SIFT
28,Small Village Dataset,515.275,AGAST+SIFT
29,Small Village Dataset,661.325,AGAST+SIFT
30,Small Village Dataset,576.825,AGAST+SIFT
31,Small Village Dataset,396.1333333333333,AGAST+SIFT
32,Small Village Dataset,250.04166666666666,AGAST+SIFT
33,Small Village Dataset,274.25,AGAST+SIFT
34,Small Village Dataset,324.1333333333333,AGAST+SIFT
35,Small Village Dataset,403.3833333333333,AGAST+SIFT
36,Small Village Dataset,523.4583333333334,AGAST+SIFT
37,Small Village Dataset,652.5833333333334,AGAST+SIFT
38,Small Village Dataset,510.7583333333333,AGAST+SIFT
39,Small Village Dataset,412.96666666666664,AGAST+SIFT
40,Small Village Dataset,242.79166666666666,AGAST+SIFT
41,Small Village Dataset,243.9,AGAST+SIFT
42,Small Village Dataset,307.925,AGAST+SIFT
43,Small Village Dataset,467.6166666666667,AGAST+SIFT
44,Small Village Dataset,643.6583333333333,AGAST+SIFT
45,Small Village Dataset,906.75,AGAST+SIFT
46,Small Village Dataset,685.3,AGAST+SIFT
47,Small Village Dataset,473.2416666666667,AGAST+SIFT
48,Small Village Dataset,340.15,AGAST+SIFT
49,Small Village Dataset,225.2,AGAST+SIFT
50,Small Village Dataset,389.71666666666664,AGAST+SIFT
51,Small Village Dataset,482.59166666666664,AGAST+SIFT
52,Small Village Dataset,596.625,AGAST+SIFT
53,Small Village Dataset,688.775,AGAST+SIFT
54,Small Village Dataset,691.9916666666667,AGAST+SIFT
55,Small Village Dataset,570.8416666666667,AGAST+SIFT
56,Small Village Dataset,462.39166666666665,AGAST+SIFT
57,Small Village Dataset,393.125,AGAST+SIFT
58,Small Village Dataset,322.76666666666665,AGAST+SIFT
59,Small Village Dataset,637.4083333333333,AGAST+SIFT
60,Small Village Dataset,784.1583333333333,AGAST+SIFT
61,Small Village Dataset,502.03333333333336,AGAST+SIFT
62,Small Village Dataset,664.0416666666666,AGAST+SIFT
63,Small Village Dataset,473.8333333333333,AGAST+SIFT
64,Small Village Dataset,352.65833333333336,AGAST+SIFT
65,Small Village Dataset,280.6,AGAST+SIFT
66,Small Village Dataset,285.81666666666666,AGAST+SIFT
