,Dataset,Number of Keypoints,Detector/Descriptor
0,MAP Dataset,20.691666666666666,SUPERPOINT
1,MAP Dataset,24.175,SUPERPOINT
2,MAP Dataset,25.775,SUPERPOINT
3,MAP Dataset,27.441666666666666,SUPERPOINT
4,MAP Dataset,27.783333333333335,SUPERPOINT
5,MAP Dataset,19.225,SUPERPOINT
6,MAP Dataset,17.741666666666667,SUPERPOINT
7,MAP Dataset,15.183333333333334,SUPERPOINT
8,MAP Dataset,13.941666666666666,SUPERPOINT
9,MAP Dataset,13.0,SUPERPOINT
10,MAP Dataset,11.95,SUPERPOINT
11,MAP Dataset,11.058333333333334,SUPERPOINT
12,MAP Dataset,10.35,SUPERPOINT
13,MAP Dataset,10.041666666666666,SUPERPOINT
14,MAP Dataset,9.766666666666667,SUPERPOINT
15,MAP Dataset,9.791666666666666,SUPERPOINT
16,MAP Dataset,9.116666666666667,SUPERPOINT
17,MAP Dataset,9.241666666666667,SUPERPOINT
18,MAP Dataset,9.533333333333333,SUPERPOINT
19,MAP Dataset,10.191666666666666,SUPERPOINT
20,MAP Dataset,9.991666666666667,SUPERPOINT
21,MAP Dataset,9.35,SUPERPOINT
22,MAP Dataset,9.075,SUPERPOINT
23,MAP Dataset,9.433333333333334,SUPERPOINT
24,MAP Dataset,8.908333333333333,SUPERPOINT
25,MAP Dataset,8.008333333333333,SUPERPOINT
26,MAP Dataset,7.45,SUPERPOINT
27,MAP Dataset,7.816666666666666,SUPERPOINT
28,MAP Dataset,8.5,SUPERPOINT
29,MAP Dataset,8.858333333333333,SUPERPOINT
30,MAP Dataset,8.583333333333334,SUPERPOINT
31,MAP Dataset,8.125,SUPERPOINT
32,MAP Dataset,8.275,SUPERPOINT
33,MAP Dataset,8.275,SUPERPOINT
34,MAP Dataset,8.066666666666666,SUPERPOINT
35,MAP Dataset,7.841666666666667,SUPERPOINT
36,MAP Dataset,7.8,SUPERPOINT
37,MAP Dataset,8.925,SUPERPOINT
38,MAP Dataset,8.666666666666666,SUPERPOINT
39,MAP Dataset,8.808333333333334,SUPERPOINT
40,MAP Dataset,8.1,SUPERPOINT
41,MAP Dataset,8.466666666666667,SUPERPOINT
42,MAP Dataset,8.733333333333333,SUPERPOINT
43,MAP Dataset,8.5,SUPERPOINT
44,MAP Dataset,8.2,SUPERPOINT
45,MAP Dataset,7.766666666666667,SUPERPOINT
46,MAP Dataset,7.0,SUPERPOINT
47,MAP Dataset,6.733333333333333,SUPERPOINT
48,MAP Dataset,6.958333333333333,SUPERPOINT
49,MAP Dataset,7.308333333333334,SUPERPOINT
50,MAP Dataset,6.75,SUPERPOINT
51,MAP Dataset,6.766666666666667,SUPERPOINT
52,MAP Dataset,6.033333333333333,SUPERPOINT
53,MAP Dataset,6.383333333333334,SUPERPOINT
54,MAP Dataset,6.916666666666667,SUPERPOINT
55,MAP Dataset,7.483333333333333,SUPERPOINT
56,MAP Dataset,7.8,SUPERPOINT
57,MAP Dataset,9.025,SUPERPOINT
58,MAP Dataset,8.858333333333333,SUPERPOINT
59,MAP Dataset,9.183333333333334,SUPERPOINT
60,MAP Dataset,8.566666666666666,SUPERPOINT
61,MAP Dataset,24.175,SUPERPOINT
62,MAP Dataset,25.775,SUPERPOINT
63,MAP Dataset,27.441666666666666,SUPERPOINT
64,MAP Dataset,27.783333333333335,SUPERPOINT
65,MAP Dataset,19.225,SUPERPOINT
66,MAP Dataset,17.741666666666667,SUPERPOINT
67,MAP Dataset,15.183333333333334,SUPERPOINT
68,MAP Dataset,13.941666666666666,SUPERPOINT
69,MAP Dataset,13.0,SUPERPOINT
70,MAP Dataset,11.95,SUPERPOINT
71,MAP Dataset,11.058333333333334,SUPERPOINT
72,MAP Dataset,10.35,SUPERPOINT
73,MAP Dataset,10.041666666666666,SUPERPOINT
74,MAP Dataset,9.766666666666667,SUPERPOINT
75,MAP Dataset,9.791666666666666,SUPERPOINT
76,MAP Dataset,9.116666666666667,SUPERPOINT
77,MAP Dataset,9.241666666666667,SUPERPOINT
78,MAP Dataset,9.533333333333333,SUPERPOINT
79,MAP Dataset,10.191666666666666,SUPERPOINT
80,MAP Dataset,9.991666666666667,SUPERPOINT
81,MAP Dataset,9.35,SUPERPOINT
82,MAP Dataset,9.075,SUPERPOINT
83,MAP Dataset,9.433333333333334,SUPERPOINT
84,MAP Dataset,8.908333333333333,SUPERPOINT
85,MAP Dataset,8.008333333333333,SUPERPOINT
86,MAP Dataset,7.45,SUPERPOINT
87,MAP Dataset,7.816666666666666,SUPERPOINT
88,MAP Dataset,8.5,SUPERPOINT
89,MAP Dataset,8.858333333333333,SUPERPOINT
90,MAP Dataset,8.583333333333334,SUPERPOINT
91,MAP Dataset,8.125,SUPERPOINT
92,MAP Dataset,8.275,SUPERPOINT
93,MAP Dataset,8.275,SUPERPOINT
94,MAP Dataset,8.066666666666666,SUPERPOINT
95,MAP Dataset,7.841666666666667,SUPERPOINT
96,MAP Dataset,7.8,SUPERPOINT
97,MAP Dataset,8.925,SUPERPOINT
98,MAP Dataset,8.666666666666666,SUPERPOINT
99,MAP Dataset,8.808333333333334,SUPERPOINT
100,MAP Dataset,8.1,SUPERPOINT
101,MAP Dataset,8.466666666666667,SUPERPOINT
102,MAP Dataset,8.733333333333333,SUPERPOINT
103,MAP Dataset,8.5,SUPERPOINT
104,MAP Dataset,8.2,SUPERPOINT
105,MAP Dataset,7.766666666666667,SUPERPOINT
106,MAP Dataset,7.0,SUPERPOINT
107,MAP Dataset,6.733333333333333,SUPERPOINT
108,MAP Dataset,6.958333333333333,SUPERPOINT
109,MAP Dataset,7.308333333333334,SUPERPOINT
110,MAP Dataset,6.75,SUPERPOINT
111,MAP Dataset,6.766666666666667,SUPERPOINT
112,MAP Dataset,6.033333333333333,SUPERPOINT
113,MAP Dataset,6.383333333333334,SUPERPOINT
114,MAP Dataset,6.916666666666667,SUPERPOINT
115,MAP Dataset,7.483333333333333,SUPERPOINT
116,MAP Dataset,7.8,SUPERPOINT
117,MAP Dataset,9.025,SUPERPOINT
118,MAP Dataset,8.858333333333333,SUPERPOINT
119,MAP Dataset,9.183333333333334,SUPERPOINT
