,Dataset,Number of Keypoints,Detector/Descriptor
0,Small Village Dataset,110.33333333333333,GFTT+SIFT
1,Small Village Dataset,91.94166666666666,GFTT+SIFT
2,Small Village Dataset,80.71666666666667,GFTT+SIFT
3,Small Village Dataset,84.40833333333333,GFTT+SIFT
4,Small Village Dataset,89.9,GFTT+SIFT
5,Small Village Dataset,114.66666666666667,GFTT+SIFT
6,Small Village Dataset,111.25833333333334,GFTT+SIFT
7,Small Village Dataset,107.5,GFTT+SIFT
8,Small Village Dataset,96.74166666666666,GFTT+SIFT
9,Small Village Dataset,82.88333333333334,GFTT+SIFT
10,Small Village Dataset,92.2,GFTT+SIFT
11,Small Village Dataset,99.65,GFTT+SIFT
12,Small Village Dataset,109.425,GFTT+SIFT
13,Small Village Dataset,125.29166666666667,GFTT+SIFT
14,Small Village Dataset,156.15833333333333,GFTT+SIFT
15,Small Village Dataset,129.1,GFTT+SIFT
16,Small Village Dataset,120.975,GFTT+SIFT
17,Small Village Dataset,101.075,GFTT+SIFT
18,Small Village Dataset,93.83333333333333,GFTT+SIFT
19,Small Village Dataset,82.70833333333333,GFTT+SIFT
20,Small Village Dataset,112.01666666666667,GFTT+SIFT
21,Small Village Dataset,107.275,GFTT+SIFT
22,Small Village Dataset,110.26666666666667,GFTT+SIFT
23,Small Village Dataset,118.625,GFTT+SIFT
24,Small Village Dataset,105.36666666666666,GFTT+SIFT
25,Small Village Dataset,96.925,GFTT+SIFT
26,Small Village Dataset,101.8,GFTT+SIFT
27,Small Village Dataset,106.0,GFTT+SIFT
28,Small Village Dataset,123.19166666666666,GFTT+SIFT
29,Small Village Dataset,141.04166666666666,GFTT+SIFT
30,Small Village Dataset,121.83333333333333,GFTT+SIFT
31,Small Village Dataset,109.93333333333334,GFTT+SIFT
32,Small Village Dataset,106.14166666666667,GFTT+SIFT
33,Small Village Dataset,105.2,GFTT+SIFT
34,Small Village Dataset,104.25,GFTT+SIFT
35,Small Village Dataset,121.95833333333333,GFTT+SIFT
36,Small Village Dataset,121.91666666666667,GFTT+SIFT
37,Small Village Dataset,133.55,GFTT+SIFT
38,Small Village Dataset,137.825,GFTT+SIFT
39,Small Village Dataset,137.58333333333334,GFTT+SIFT
40,Small Village Dataset,126.80833333333334,GFTT+SIFT
41,Small Village Dataset,129.71666666666667,GFTT+SIFT
42,Small Village Dataset,117.8,GFTT+SIFT
43,Small Village Dataset,109.68333333333334,GFTT+SIFT
44,Small Village Dataset,131.25833333333333,GFTT+SIFT
45,Small Village Dataset,151.70833333333334,GFTT+SIFT
46,Small Village Dataset,144.31666666666666,GFTT+SIFT
47,Small Village Dataset,122.44166666666666,GFTT+SIFT
48,Small Village Dataset,117.1,GFTT+SIFT
49,Small Village Dataset,133.44166666666666,GFTT+SIFT
50,Small Village Dataset,138.6,GFTT+SIFT
51,Small Village Dataset,143.35,GFTT+SIFT
52,Small Village Dataset,129.875,GFTT+SIFT
53,Small Village Dataset,139.66666666666666,GFTT+SIFT
54,Small Village Dataset,142.33333333333334,GFTT+SIFT
55,Small Village Dataset,149.31666666666666,GFTT+SIFT
56,Small Village Dataset,140.70833333333334,GFTT+SIFT
57,Small Village Dataset,142.9,GFTT+SIFT
58,Small Village Dataset,142.25833333333333,GFTT+SIFT
59,Small Village Dataset,156.85,GFTT+SIFT
60,Small Village Dataset,165.23333333333332,GFTT+SIFT
61,Small Village Dataset,132.5,GFTT+SIFT
62,Small Village Dataset,146.75833333333333,GFTT+SIFT
63,Small Village Dataset,136.80833333333334,GFTT+SIFT
64,Small Village Dataset,112.50833333333334,GFTT+SIFT
65,Small Village Dataset,91.75,GFTT+SIFT
66,Small Village Dataset,92.26666666666667,GFTT+SIFT
67,Small Village Dataset,88.325,GFTT+SIFT
68,Small Village Dataset,94.39166666666667,GFTT+SIFT
69,Small Village Dataset,103.45,GFTT+SIFT
70,Small Village Dataset,98.875,GFTT+SIFT
71,Small Village Dataset,93.65833333333333,GFTT+SIFT
72,Small Village Dataset,88.49166666666666,GFTT+SIFT
73,Small Village Dataset,91.06666666666666,GFTT+SIFT
74,Small Village Dataset,90.95833333333333,GFTT+SIFT
75,Small Village Dataset,100.03333333333333,GFTT+SIFT
76,Small Village Dataset,115.15,GFTT+SIFT
77,Small Village Dataset,132.1,GFTT+SIFT
78,Small Village Dataset,149.775,GFTT+SIFT
79,Small Village Dataset,129.75833333333333,GFTT+SIFT
80,Small Village Dataset,116.30833333333334,GFTT+SIFT
81,Small Village Dataset,102.25,GFTT+SIFT
82,Small Village Dataset,92.68333333333334,GFTT+SIFT
83,Small Village Dataset,91.70833333333333,GFTT+SIFT
84,Small Village Dataset,85.2,GFTT+SIFT
85,Small Village Dataset,87.11666666666666,GFTT+SIFT
86,Small Village Dataset,101.9,GFTT+SIFT
87,Small Village Dataset,92.58333333333333,GFTT+SIFT
88,Small Village Dataset,88.2,GFTT+SIFT
89,Small Village Dataset,89.38333333333334,GFTT+SIFT
90,Small Village Dataset,95.65,GFTT+SIFT
91,Small Village Dataset,105.03333333333333,GFTT+SIFT
92,Small Village Dataset,121.58333333333333,GFTT+SIFT
93,Small Village Dataset,145.375,GFTT+SIFT
94,Small Village Dataset,155.33333333333334,GFTT+SIFT
95,Small Village Dataset,132.20833333333334,GFTT+SIFT
96,Small Village Dataset,120.475,GFTT+SIFT
97,Small Village Dataset,105.88333333333334,GFTT+SIFT
98,Small Village Dataset,90.55833333333334,GFTT+SIFT
99,Small Village Dataset,88.38333333333334,GFTT+SIFT
100,Small Village Dataset,84.11666666666666,GFTT+SIFT
101,Small Village Dataset,72.4,GFTT+SIFT
102,Small Village Dataset,94.44166666666666,GFTT+SIFT
103,Small Village Dataset,79.33333333333333,GFTT+SIFT
104,Small Village Dataset,74.31666666666666,GFTT+SIFT
105,Small Village Dataset,86.96666666666667,GFTT+SIFT
106,Small Village Dataset,93.60833333333333,GFTT+SIFT
107,Small Village Dataset,108.68333333333334,GFTT+SIFT
108,Small Village Dataset,108.13333333333334,GFTT+SIFT
109,Small Village Dataset,134.94166666666666,GFTT+SIFT
110,Small Village Dataset,150.40833333333333,GFTT+SIFT
111,Small Village Dataset,139.50833333333333,GFTT+SIFT
112,Small Village Dataset,116.50833333333334,GFTT+SIFT
113,Small Village Dataset,119.93333333333334,GFTT+SIFT
114,Small Village Dataset,96.51666666666667,GFTT+SIFT
115,Small Village Dataset,94.19166666666666,GFTT+SIFT
116,Small Village Dataset,83.15,GFTT+SIFT
117,Small Village Dataset,84.51666666666667,GFTT+SIFT
118,Small Village Dataset,110.475,GFTT+SIFT
119,Small Village Dataset,105.01666666666667,GFTT+SIFT
120,Small Village Dataset,445.425,MSER+SIFT
121,Small Village Dataset,452.075,MSER+SIFT
122,Small Village Dataset,447.6666666666667,MSER+SIFT
123,Small Village Dataset,413.425,MSER+SIFT
124,Small Village Dataset,426.5,MSER+SIFT
125,Small Village Dataset,483.2,MSER+SIFT
126,Small Village Dataset,517.45,MSER+SIFT
127,Small Village Dataset,480.3833333333333,MSER+SIFT
128,Small Village Dataset,414.925,MSER+SIFT
129,Small Village Dataset,410.475,MSER+SIFT
130,Small Village Dataset,441.96666666666664,MSER+SIFT
131,Small Village Dataset,445.7,MSER+SIFT
132,Small Village Dataset,480.21666666666664,MSER+SIFT
133,Small Village Dataset,663.2583333333333,MSER+SIFT
134,Small Village Dataset,918.7666666666667,MSER+SIFT
135,Small Village Dataset,630.725,MSER+SIFT
136,Small Village Dataset,481.1666666666667,MSER+SIFT
137,Small Village Dataset,432.1,MSER+SIFT
138,Small Village Dataset,442.14166666666665,MSER+SIFT
139,Small Village Dataset,424.19166666666666,MSER+SIFT
140,Small Village Dataset,483.9916666666667,MSER+SIFT
141,Small Village Dataset,542.2666666666667,MSER+SIFT
142,Small Village Dataset,622.1833333333333,MSER+SIFT
143,Small Village Dataset,484.875,MSER+SIFT
144,Small Village Dataset,374.725,MSER+SIFT
145,Small Village Dataset,367.28333333333336,MSER+SIFT
146,Small Village Dataset,440.30833333333334,MSER+SIFT
147,Small Village Dataset,470.2416666666667,MSER+SIFT
148,Small Village Dataset,609.7416666666667,MSER+SIFT
149,Small Village Dataset,812.5416666666666,MSER+SIFT
150,Small Village Dataset,595.825,MSER+SIFT
151,Small Village Dataset,461.14166666666665,MSER+SIFT
152,Small Village Dataset,385.53333333333336,MSER+SIFT
153,Small Village Dataset,369.45,MSER+SIFT
154,Small Village Dataset,371.2083333333333,MSER+SIFT
155,Small Village Dataset,416.64166666666665,MSER+SIFT
156,Small Village Dataset,589.275,MSER+SIFT
157,Small Village Dataset,694.575,MSER+SIFT
158,Small Village Dataset,572.0916666666667,MSER+SIFT
159,Small Village Dataset,410.275,MSER+SIFT
160,Small Village Dataset,275.44166666666666,MSER+SIFT
161,Small Village Dataset,280.0416666666667,MSER+SIFT
