,Dataset,Number of Keypoints,Detector/Descriptor
0,Small Village Dataset,420.1166666666667,BRISK
1,Small Village Dataset,447.94166666666666,BRISK
2,Small Village Dataset,461.375,BRISK
3,Small Village Dataset,379.3333333333333,BRISK
4,Small Village Dataset,384.875,BRISK
5,Small Village Dataset,448.9,BRISK
6,Small Village Dataset,658.4166666666666,BRISK
7,Small Village Dataset,567.175,BRISK
8,Small Village Dataset,397.81666666666666,BRISK
9,Small Village Dataset,381.95,BRISK
10,Small Village Dataset,405.8833333333333,BRISK
11,Small Village Dataset,433.98333333333335,BRISK
12,Small Village Dataset,443.675,BRISK
13,Small Village Dataset,939.325,BRISK
14,Small Village Dataset,1552.675,BRISK
15,Small Village Dataset,772.1916666666667,BRISK
16,Small Village Dataset,516.475,BRISK
17,Small Village Dataset,438.8833333333333,BRISK
18,Small Village Dataset,479.325,BRISK
19,Small Village Dataset,421.8,BRISK
20,Small Village Dataset,510.44166666666666,BRISK
21,Small Village Dataset,704.075,BRISK
22,Small Village Dataset,982.8666666666667,BRISK
23,Small Village Dataset,682.2416666666667,BRISK
24,Small Village Dataset,411.55,BRISK
25,Small Village Dataset,375.31666666666666,BRISK
26,Small Village Dataset,497.675,BRISK
27,Small Village Dataset,509.64166666666665,BRISK
28,Small Village Dataset,715.1833333333333,BRISK
29,Small Village Dataset,1042.0166666666667,BRISK
30,Small Village Dataset,909.975,BRISK
31,Small Village Dataset,538.375,BRISK
32,Small Village Dataset,323.53333333333336,BRISK
33,Small Village Dataset,363.4166666666667,BRISK
34,Small Village Dataset,431.2,BRISK
35,Small Village Dataset,546.1416666666667,BRISK
36,Small Village Dataset,764.5333333333333,BRISK
37,Small Village Dataset,1058.225,BRISK
38,Small Village Dataset,702.4083333333333,BRISK
39,Small Village Dataset,484.31666666666666,BRISK
40,Small Village Dataset,257.43333333333334,BRISK
41,Small Village Dataset,242.78333333333333,BRISK
42,Small Village Dataset,379.6166666666667,BRISK
43,Small Village Dataset,636.45,BRISK
44,Small Village Dataset,1008.65,BRISK
45,Small Village Dataset,1633.525,BRISK
46,Small Village Dataset,1062.2,BRISK
47,Small Village Dataset,652.4166666666666,BRISK
48,Small Village Dataset,432.325,BRISK
49,Small Village Dataset,223.275,BRISK
50,Small Village Dataset,493.075,BRISK
51,Small Village Dataset,600.6916666666667,BRISK
