,Dataset,Number of Keypoints,Detector/Descriptor
58,Small Village Dataset,8.333333333333334,SIFT
59,Small Village Dataset,8.333333333333334,SIFT
60,Small Village Dataset,8.333333333333334,SIFT
61,Small Village Dataset,8.341666666666667,SIFT
62,Small Village Dataset,8.333333333333334,SIFT
63,Small Village Dataset,8.333333333333334,SIFT
64,Small Village Dataset,8.333333333333334,SIFT
65,Small Village Dataset,8.333333333333334,SIFT
66,Small Village Dataset,8.333333333333334,SIFT
67,Small Village Dataset,8.333333333333334,SIFT
68,Small Village Dataset,8.333333333333334,SIFT
69,Small Village Dataset,8.333333333333334,SIFT
70,Small Village Dataset,8.333333333333334,SIFT
71,Small Village Dataset,8.333333333333334,SIFT
72,Small Village Dataset,8.333333333333334,SIFT
73,Small Village Dataset,8.333333333333334,SIFT
74,Small Village Dataset,8.341666666666667,SIFT
75,Small Village Dataset,8.333333333333334,SIFT
76,Small Village Dataset,8.333333333333334,SIFT
77,Small Village Dataset,8.333333333333334,SIFT
78,Small Village Dataset,8.333333333333334,SIFT
79,Small Village Dataset,8.333333333333334,SIFT
80,Small Village Dataset,8.333333333333334,SIFT
81,Small Village Dataset,8.341666666666667,SIFT
82,Small Village Dataset,8.333333333333334,SIFT
83,Small Village Dataset,8.341666666666667,SIFT
84,Small Village Dataset,8.333333333333334,SIFT
85,Small Village Dataset,8.341666666666667,SIFT
86,Small Village Dataset,8.333333333333334,SIFT
87,Small Village Dataset,8.333333333333334,SIFT
88,Small Village Dataset,8.333333333333334,SIFT
89,Small Village Dataset,8.333333333333334,SIFT
90,Small Village Dataset,8.333333333333334,SIFT
91,Small Village Dataset,8.333333333333334,SIFT
92,Small Village Dataset,8.333333333333334,SIFT
93,Small Village Dataset,8.333333333333334,SIFT
94,Small Village Dataset,8.333333333333334,SIFT
95,Small Village Dataset,8.333333333333334,SIFT
96,Small Village Dataset,8.333333333333334,SIFT
97,Small Village Dataset,8.333333333333334,SIFT
98,Small Village Dataset,8.333333333333334,SIFT
99,Small Village Dataset,8.333333333333334,SIFT
100,Small Village Dataset,8.341666666666667,SIFT
101,Small Village Dataset,8.333333333333334,SIFT
102,Small Village Dataset,8.333333333333334,SIFT
103,Small Village Dataset,8.333333333333334,SIFT
104,Small Village Dataset,8.333333333333334,SIFT
105,Small Village Dataset,8.341666666666667,SIFT
106,Small Village Dataset,8.333333333333334,SIFT
107,Small Village Dataset,8.341666666666667,SIFT
108,Small Village Dataset,8.341666666666667,SIFT
109,Small Village Dataset,8.333333333333334,SIFT
110,Small Village Dataset,8.333333333333334,SIFT
111,Small Village Dataset,8.333333333333334,SIFT
112,Small Village Dataset,8.333333333333334,SIFT
113,Small Village Dataset,8.333333333333334,SIFT
114,Small Village Dataset,8.333333333333334,SIFT
115,Small Village Dataset,8.333333333333334,SIFT
116,Small Village Dataset,8.341666666666667,SIFT
117,Small Village Dataset,8.341666666666667,SIFT
118,Small Village Dataset,8.333333333333334,SIFT
119,Small Village Dataset,8.333333333333334,SIFT
