,Dataset,Number of Keypoints,Detector/Descriptor
104,MAP Dataset,949.7833333333333,AGAST+SIFT
105,MAP Dataset,901.425,AGAST+SIFT
106,MAP Dataset,893.5416666666666,AGAST+SIFT
107,MAP Dataset,872.5833333333334,AGAST+SIFT
108,MAP Dataset,809.3,AGAST+SIFT
109,MAP Dataset,797.1833333333333,AGAST+SIFT
110,MAP Dataset,501.5416666666667,AGAST+SIFT
111,MAP Dataset,479.3333333333333,AGAST+SIFT
112,MAP Dataset,622.725,AGAST+SIFT
113,MAP Dataset,753.65,AGAST+SIFT
114,MAP Dataset,674.25,AGAST+SIFT
115,MAP Dataset,690.6333333333333,AGAST+SIFT
116,MAP Dataset,716.425,AGAST+SIFT
117,MAP Dataset,811.1416666666667,AGAST+SIFT
118,MAP Dataset,801.6666666666666,AGAST+SIFT
119,MAP Dataset,870.7,AGAST+SIFT
120,MAP Dataset,16.666666666666668,FAST+SIFT
121,MAP Dataset,16.675,FAST+SIFT
122,MAP Dataset,16.666666666666668,FAST+SIFT
123,MAP Dataset,16.666666666666668,FAST+SIFT
124,MAP Dataset,16.666666666666668,FAST+SIFT
125,MAP Dataset,16.666666666666668,FAST+SIFT
126,MAP Dataset,16.666666666666668,FAST+SIFT
127,MAP Dataset,16.666666666666668,FAST+SIFT
128,MAP Dataset,16.666666666666668,FAST+SIFT
129,MAP Dataset,16.666666666666668,FAST+SIFT
130,MAP Dataset,16.666666666666668,FAST+SIFT
131,MAP Dataset,16.666666666666668,FAST+SIFT
132,MAP Dataset,16.666666666666668,FAST+SIFT
133,MAP Dataset,16.666666666666668,FAST+SIFT
134,MAP Dataset,16.683333333333334,FAST+SIFT
135,MAP Dataset,16.666666666666668,FAST+SIFT
136,MAP Dataset,16.666666666666668,FAST+SIFT
137,MAP Dataset,16.666666666666668,FAST+SIFT
138,MAP Dataset,16.666666666666668,FAST+SIFT
139,MAP Dataset,16.666666666666668,FAST+SIFT
140,MAP Dataset,16.666666666666668,FAST+SIFT
141,MAP Dataset,16.675,FAST+SIFT
142,MAP Dataset,16.675,FAST+SIFT
143,MAP Dataset,16.666666666666668,FAST+SIFT
144,MAP Dataset,16.666666666666668,FAST+SIFT
145,MAP Dataset,16.666666666666668,FAST+SIFT
146,MAP Dataset,16.683333333333334,FAST+SIFT
147,MAP Dataset,16.666666666666668,FAST+SIFT
148,MAP Dataset,16.666666666666668,FAST+SIFT
149,MAP Dataset,16.675,FAST+SIFT
150,MAP Dataset,16.666666666666668,FAST+SIFT
151,MAP Dataset,16.666666666666668,FAST+SIFT
152,MAP Dataset,16.666666666666668,FAST+SIFT
153,MAP Dataset,16.675,FAST+SIFT
154,MAP Dataset,16.666666666666668,FAST+SIFT
155,MAP Dataset,16.666666666666668,FAST+SIFT
156,MAP Dataset,16.675,FAST+SIFT
157,MAP Dataset,16.666666666666668,FAST+SIFT
158,MAP Dataset,16.666666666666668,FAST+SIFT
159,MAP Dataset,16.666666666666668,FAST+SIFT
160,MAP Dataset,16.666666666666668,FAST+SIFT
161,MAP Dataset,16.666666666666668,FAST+SIFT
162,MAP Dataset,16.666666666666668,FAST+SIFT
163,MAP Dataset,16.666666666666668,FAST+SIFT
164,MAP Dataset,16.666666666666668,FAST+SIFT
165,MAP Dataset,16.666666666666668,FAST+SIFT
166,MAP Dataset,16.666666666666668,FAST+SIFT
167,MAP Dataset,16.666666666666668,FAST+SIFT
168,MAP Dataset,16.666666666666668,FAST+SIFT
169,MAP Dataset,16.666666666666668,FAST+SIFT
170,MAP Dataset,16.666666666666668,FAST+SIFT
171,MAP Dataset,16.666666666666668,FAST+SIFT
172,MAP Dataset,16.666666666666668,FAST+SIFT
173,MAP Dataset,16.666666666666668,FAST+SIFT
174,MAP Dataset,16.675,FAST+SIFT
175,MAP Dataset,16.675,FAST+SIFT
176,MAP Dataset,16.666666666666668,FAST+SIFT
177,MAP Dataset,16.666666666666668,FAST+SIFT
178,MAP Dataset,16.666666666666668,FAST+SIFT
179,MAP Dataset,16.666666666666668,FAST+SIFT
180,MAP Dataset,16.666666666666668,FAST+SIFT
181,MAP Dataset,16.675,FAST+SIFT
182,MAP Dataset,16.666666666666668,FAST+SIFT
183,MAP Dataset,16.666666666666668,FAST+SIFT
184,MAP Dataset,16.675,FAST+SIFT
185,MAP Dataset,16.666666666666668,FAST+SIFT
186,MAP Dataset,16.666666666666668,FAST+SIFT
187,MAP Dataset,16.666666666666668,FAST+SIFT
188,MAP Dataset,16.666666666666668,FAST+SIFT
189,MAP Dataset,16.666666666666668,FAST+SIFT
190,MAP Dataset,16.666666666666668,FAST+SIFT
191,MAP Dataset,16.675,FAST+SIFT
192,MAP Dataset,16.683333333333334,FAST+SIFT
193,MAP Dataset,16.666666666666668,FAST+SIFT
194,MAP Dataset,16.666666666666668,FAST+SIFT
195,MAP Dataset,16.666666666666668,FAST+SIFT
196,MAP Dataset,16.666666666666668,FAST+SIFT
197,MAP Dataset,16.666666666666668,FAST+SIFT
198,MAP Dataset,16.666666666666668,FAST+SIFT
199,MAP Dataset,16.666666666666668,FAST+SIFT
200,MAP Dataset,16.666666666666668,FAST+SIFT
201,MAP Dataset,16.666666666666668,FAST+SIFT
202,MAP Dataset,16.666666666666668,FAST+SIFT
203,MAP Dataset,16.666666666666668,FAST+SIFT
204,MAP Dataset,16.666666666666668,FAST+SIFT
205,MAP Dataset,16.666666666666668,FAST+SIFT
206,MAP Dataset,16.666666666666668,FAST+SIFT
207,MAP Dataset,16.666666666666668,FAST+SIFT
208,MAP Dataset,16.666666666666668,FAST+SIFT
209,MAP Dataset,16.666666666666668,FAST+SIFT
210,MAP Dataset,16.675,FAST+SIFT
211,MAP Dataset,16.666666666666668,FAST+SIFT
212,MAP Dataset,16.666666666666668,FAST+SIFT
213,MAP Dataset,16.666666666666668,FAST+SIFT
214,MAP Dataset,16.666666666666668,FAST+SIFT
215,MAP Dataset,16.666666666666668,FAST+SIFT
216,MAP Dataset,16.666666666666668,FAST+SIFT
217,MAP Dataset,16.666666666666668,FAST+SIFT
218,MAP Dataset,16.666666666666668,FAST+SIFT
219,MAP Dataset,16.666666666666668,FAST+SIFT
220,MAP Dataset,16.666666666666668,FAST+SIFT
221,MAP Dataset,16.666666666666668,FAST+SIFT
222,MAP Dataset,16.666666666666668,FAST+SIFT
223,MAP Dataset,16.666666666666668,FAST+SIFT
224,MAP Dataset,16.666666666666668,FAST+SIFT
225,MAP Dataset,16.666666666666668,FAST+SIFT
226,MAP Dataset,16.666666666666668,FAST+SIFT
227,MAP Dataset,16.666666666666668,FAST+SIFT
228,MAP Dataset,16.666666666666668,FAST+SIFT
229,MAP Dataset,16.675,FAST+SIFT
230,MAP Dataset,16.666666666666668,FAST+SIFT
231,MAP Dataset,16.666666666666668,FAST+SIFT
232,MAP Dataset,16.666666666666668,FAST+SIFT
233,MAP Dataset,16.675,FAST+SIFT
234,MAP Dataset,16.666666666666668,FAST+SIFT
235,MAP Dataset,16.666666666666668,FAST+SIFT
236,MAP Dataset,16.666666666666668,FAST+SIFT
237,MAP Dataset,16.666666666666668,FAST+SIFT
238,MAP Dataset,16.666666666666668,FAST+SIFT
239,MAP Dataset,16.666666666666668,FAST+SIFT
240,MAP Dataset,711.0416666666666,BRISK+FREAK
241,MAP Dataset,708.0583333333333,BRISK+FREAK
242,MAP Dataset,707.5333333333333,BRISK+FREAK
243,MAP Dataset,701.7666666666667,BRISK+FREAK
244,MAP Dataset,724.975,BRISK+FREAK
245,MAP Dataset,772.7416666666667,BRISK+FREAK
246,MAP Dataset,730.8166666666667,BRISK+FREAK
247,MAP Dataset,749.9333333333333,BRISK+FREAK
248,MAP Dataset,733.05,BRISK+FREAK
249,MAP Dataset,725.7666666666667,BRISK+FREAK
250,MAP Dataset,737.7833333333333,BRISK+FREAK
251,MAP Dataset,722.6166666666667,BRISK+FREAK
252,MAP Dataset,725.9666666666667,BRISK+FREAK
253,MAP Dataset,708.6833333333333,BRISK+FREAK
254,MAP Dataset,699.1166666666667,BRISK+FREAK
255,MAP Dataset,684.1333333333333,BRISK+FREAK
256,MAP Dataset,692.3666666666667,BRISK+FREAK
257,MAP Dataset,681.3416666666667,BRISK+FREAK
258,MAP Dataset,686.4083333333333,BRISK+FREAK
259,MAP Dataset,671.0833333333334,BRISK+FREAK
260,MAP Dataset,668.7916666666666,BRISK+FREAK
261,MAP Dataset,657.5833333333334,BRISK+FREAK
262,MAP Dataset,658.2833333333333,BRISK+FREAK
263,MAP Dataset,646.2916666666666,BRISK+FREAK
264,MAP Dataset,679.775,BRISK+FREAK
